p                    e                    inc                  ape                  ran                  mass                 time                 true longitude       
0.04878239691        0.6356733628         0.3214759841         0.0007309522073      -0.0009013879107     1151.889914          31.54609589          378.753901          
0.04912497646        0.6334657047         0.3186075576         0.001082225608       0.0006552206834      1151.292221          31.93800737          380.4992302         
0.04925457411        0.6330383126         0.3179378273         0.000273313336       -0.0008945135507     1151.016062          32.11908622          382.2445595         
0.04926366162        0.6332942487         0.3178772817         0.0001725143455      -0.0008605842817     1150.962597          32.15414387          383.9898887         
0.04933350336        0.6333149115         0.3176731422         0.001170170844       -0.0001782199096     1150.786822          32.26940026          385.735218          
0.04973077228        0.6306691145         0.3143272439         0.001025132592       -0.0007969222531     1150.109707          32.71338921          387.4805472         
0.04976494861        0.6309020541         0.3142765398         0.0001086601371      -0.000858193408      1150.001627          32.78425828          389.2258765         
0.04977733495        0.6311715512         0.3142211772         0.0004954232595      -0.0009697505862     1149.939692          32.82486931          390.9712057         
0.05002885861        0.6297660994         0.3123747179         0.0009411424232      0.001305358973       1149.484645          33.12324627          392.716535          
0.05027120809        0.6284433827         0.3106403675         0.0004837438296      -0.0009962892844     1149.044114          33.41210551          394.4618642         
0.05028336525        0.6287118756         0.3105806705         0.0001126246987      -0.000883074733      1148.982223          33.45268788          396.2071935         
0.05032094061        0.6289324101         0.3105227917         0.001071731338       -0.0007838862101     1148.867739          33.52775552          397.9525227         
0.0507333938         0.6261998263         0.3071161335         0.001220296189       -0.0002841228098     1148.179552          33.97900423          399.697852          
0.05080349052        0.6262371699         0.3069289433         0.0001702660443      -0.0009313825016     1148.005818          34.09292267          401.4431813         
0.05081314678        0.626493441          0.3068580794         0.0003101471757      -0.0009823222643     1147.949048          34.13014721          403.1885105         
0.05096170561        0.6259546621         0.3060811649         0.001082015946       0.0007983570875      1147.649622          34.32648315          404.9338398         
0.0513211185         0.6236877938         0.3032258654         0.0008026689002      -0.001059542971      1147.048576          34.72059299          406.679169          
0.0513415793         0.6239619117         0.3031745048         8.967357508e-05      -0.0009197959553     1146.968118          34.77334949          408.4244983         
0.05136326617        0.6242342404         0.3031243859         0.0008346602953      -0.001051451441      1146.885177          34.82773441          410.1698275         
0.05173536111        0.6218773261         0.3001766598         0.001116905795       0.0007138442322      1146.269941          35.23114868          411.9151568         
0.05188003898        0.6213864383         0.2994674775         0.0003065622425      -0.001034588583      1145.979333          35.42170246          413.660486          
0.05188973629        0.6216381316         0.2993879067         0.0001846565786      -0.0009874564852     1145.920788          35.46009048          415.4058153         
0.05196906816        0.6216267838         0.2991622065         0.001254275919       -0.0002087533645     1145.733228          35.58307493          417.1511445         
0.05240038631        0.6188042555         0.2957192382         0.001144169756       -0.0009213172909     1145.037234          36.03944249          418.8964738         
0.05243960805        0.6190244326         0.2956563411         0.0001067612416      -0.000976595924      1144.920365          36.11607438          420.641803          
0.05245323048        0.619287997          0.2955836565         0.000571073112       -0.001131133478      1144.852627          36.16049106          422.3871323         
0.05272868612        0.6177677231         0.2936778627         0.0009374730645      0.001423118889       1144.380982          36.46975114          424.1324615         
